"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89"
"PRAMEF5" 0.298525785997812 -0.629351059872659 1.14147495528783 -0.629351059872652 -0.629351059872652 -0.629351059872659 -0.629351059872652 2.90718120938836 0.97688528907609 -0.629351059872652 -0.629351059872652 -0.629351059872659 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.109215284219323 -0.629351059872652 -0.629351059872659 0.357285313200891 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872652 2.03869698421923 -0.0616034097822126 -0.629351059872659 -0.629351059872652 0.724634786664801 0.246906274002012 3.05416928359116 -0.629351059872659 -0.629351059872652 0.101546207939137 -0.629351059872652 -0.629351059872659 -0.629351059872659 -0.629351059872652 0.105345098365347 0.153076073790522 2.43689935936754 -0.629351059872659 -0.629351059872652 -0.629351059872652 1.36595758138274 -0.629351059872652 0.785360916534103 -0.629351059872652 0.809991872392974 0.0290012747821558 2.90297539337234 2.2059865923949 -0.629351059872659 0.174160344824594 0.467688947590438 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872652 0.682768878504501 -0.629351059872659 1.19110157076652 0.359507708540849 2.30650969301132 -0.629351059872659 -0.629351059872652 -0.629351059872659 -0.629351059872652 0.0243602513601362 -0.629351059872652 -0.629351059872652 0.0185889752016752 -0.629351059872652 -0.629351059872659 2.37823492191915 0.619605973741556 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872652 -0.629351059872659 1.26037424780546 1.46416245770192 1.19616276427946 -0.629351059872659 -0.629351059872652
"PRAMEF8" 0.498706009435359 -0.889777066374391 0.560666950932191 -0.889777066374386 -0.889777066374386 -0.889777066374391 -0.055708234652641 2.58375647747088 0.435008777940512 0.582703053207283 -0.313352770613366 -0.889777066374391 -0.179692374054079 -0.889777066374386 -0.889777066374386 -0.889777066374386 -0.889777066374386 -0.889777066374386 -0.889777066374391 -0.889777066374386 -0.889777066374386 -0.240939178781407 0.676859789329214 0.172178035615517 0.380023891773635 0.711776237206067 0.252612171848731 0.516983344825588 -0.889777066374386 -0.210861169648047 -0.889777066374386 0.784704346397038 0.474306652925403 0.762086222884469 0.495452688352896 2.69439080843632 -0.889777066374391 -0.374218649131145 -0.889777066374386 0.263640219702824 -0.889777066374386 -0.889777066374386 0.102087506375071 0.0643350637993062 0.859432584455919 1.1362351482373 0.485381828814368 1.58230745934784 -0.889777066374386 1.49046749343943 -0.104270011577441 2.15051033525366 -0.889777066374391 -0.301773290271737 -0.889777066374391 -0.889777066374386 1.17664973140391 -0.889777066374386 0.842799893923391 -0.889777066374386 1.85187621142116 -0.889777066374391 1.74853911822859 1.71124752203591 2.20317510932116 -0.218654841447056 -0.889777066374386 -0.889777066374391 -0.889777066374386 -0.889777066374391 -0.889777066374386 -0.889777066374386 -0.889777066374386 0.745725617657105 0.739576897671236 0.304325131466497 -0.0385080080694939 -0.399612598208821 -0.889777066374386 0.0170231519641352 -0.294268806637595 3.09259103789288 0.0898944208180526 -0.889777066374391 0.863539353141058 -0.889777066374391 -0.889777066374391 -0.437993982952766 -0.0119709230539858
"PDZRN3" -0.368717861472494 0.271089488118241 -0.0527844450182452 -0.124353443819936 -0.302649677558171 -0.778910483950211 1.23211326902495 0.0531403095925802 -0.0464724634203683 0.715858522951764 -1.37933927946479 0.88222846863652 0.143170897150472 -0.641657237925535 1.11974164303913 0.946174956029262 0.693635520808963 -1.28445503760467 0.0470916348892378 -0.21550847818577 0.00366491519092359 -1.3193836778716 -0.152671227050707 0.40744000947292 -0.870928292995345 0.0978229796730959 1.88170226416754 1.44187827045149 -0.066434726100733 0.34059184745646 0.438156662248094 -0.18726097929834 -2.89927811899249 -0.0357478503779674 -0.658537968149425 1.41779249389714 -0.713465040892328 0.383006528776449 0.374635532274198 -2.36349853449933 0.717566031787389 0.463668555196094 0.0819697954394239 -0.766711095048874 -0.889701527655429 -0.647267116614105 1.01243433317802 0.53975712144327 0.89346579567319 -0.556432533038119 0.292783571345521 0.644841130124562 0.0213141390506474 -0.0668417129793543 -2.97759805878523 1.21356160092364 0.364498606316388 0.124841309893452 1.04896445339742 -1.55082791004758 1.61898764259291 0.341969242147279 -1.18221052175009 -0.00847642545272319 1.43631854941763 0.433442380598665 -0.451776023554172 -0.726287528641445 0.540581515986211 -1.72463554206076 -1.38686910177728 -1.86312101466266 -2.25747790734835 -0.595931606696638 -0.220428967235542 0.536956691432718 0.357562538413669 -0.0740482083755795 1.95800040891154 0.506757234575794 0.184893023576893 0.0421724924266883 -0.936590897182265 0.987648161629861 1.57713653108677 0.912348898430028 1.02637301551442 0.182264205995114 0.391273333200015
"OGN" -0.726567066732944 0.73669225612799 -0.944649298435012 -0.493421716023425 -1.29564108797184 0.30625999754643 1.22955233028655 -1.19693411719682 -2.53449170826723 -0.854909065075878 0.150210990070096 -0.564897280503028 0.537357918309515 0.549972689648036 0.591284229243934 -0.148899646658325 -0.0158144395633644 -1.3657975383664 0.197042433252766 1.04990971474474 0.512800673674058 -3.02229330418723 -0.317572540496207 1.05215009349515 -1.38954619729236 0.944112239154081 1.21635678921654 1.83554179974953 -0.513760550595134 0.552780910115676 0.276667545735922 -0.088239851897647 -1.86255549083893 0.673024205184662 -1.39450739619853 -0.898641010082708 -0.383773882223972 0.320909362711141 -1.23638383635469 -0.796044991975843 -0.0341397040168481 -1.48506063843858 -0.674614575963952 0.0853613137239869 -0.770316091661867 -1.02881628264502 0.688201572745737 0.0399964589060273 1.08973595782295 -0.226958055718962 0.554545746381175 0.487196605447708 0.368505666567426 0.060742284393836 -0.382965516570413 -0.292466974269208 0.595027432133674 1.59491741261841 -1.49478238647468 0.722022815486831 1.71580158442243 1.9959739319395 0.888939071727932 0.695573320669873 2.22785596049388 -1.08937992725648 -1.02557763665068 0.182088468039569 0.628182927116385 -1.30895626233031 0.0631354707130945 0.54730559758548 0.739856252299743 0.308949511862159 -1.11632888749911 -0.129656400788799 0.0326456652791222 -0.601882271930067 0.49550921168883 0.821458198785128 0.647870989300058 -0.732457279608117 -0.391793718534434 0.0127496946230013 0.862822520502863 0.667657398259877 2.01554207129745 -0.75005071132832 1.01274804752243
"TRIM6-TRIM34" -1.62952485387939 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 -1.62952485387939 -1.62952485387939 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 -1.62952485387939 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 0.611071820204772 -1.62952485387939 0.611071820204772 -1.62952485387939 -1.62952485387939 -1.62952485387939 0.611071820204772
"GDPD2" -0.535636873862294 -1.29924783845526 0.69179112041009 -0.357012947630722 -0.816388355308436 -1.29924783845526 0.926056403562862 1.54971223276216 -0.512327969904758 -1.29924783845526 -0.371524518104321 -1.29924783845526 -0.455294417748383 -0.0709803383063717 1.11478663109802 1.53755145429857 0.360968406353554 -0.592556992171655 -1.29924783845526 -1.29924783845526 -0.0867848604139688 0.808461396591862 -0.173165750713469 -0.112680124938826 -1.29924783845526 0.142311487521533 -0.131139826726549 -0.837007671794471 1.01299957738263 0.53057674667881 -0.869955906143829 0.505365378260174 0.584357905544705 -0.73019712087043 -0.473640855362942 2.75926720863317 1.83649082559821 -0.277702167413495 -0.374916876668176 0.799934308480596 0.0261040763159052 0.76911657531208 -0.586306019952463 1.80162265473294 0.381771439000415 0.157028423726547 1.48800095262703 2.43986539451501 -0.606553527711046 0.649377247073411 -0.379099109592842 0.956222923077594 -1.29924783845526 -1.29924783845526 0.595536430062604 0.348508566681776 -0.432019947251868 0.678106314848629 0.554829595570248 -0.898479380311638 1.02325558929724 -1.29924783845526 1.30824702309999 0.365143991241366 1.2135918126915 2.12406853607766 -1.29924783845526 -0.301214048837513 0.198963421121049 -0.545153651098209 -0.885051089454118 0.286867509120945 -0.252458227936863 0.218845638363417 -1.29924783845526 -0.190409005925938 -0.946169278331193 -0.171703028799732 -1.29924783845526 -0.434596303527904 -0.347322599496192 1.27146959529719 2.36493056443892 -0.9389847108632 -0.886000838100939 -0.273603397562921 -0.404900565415962 -1.29924783845526 -0.933697314843109
"SELENBP1" -0.817320097967076 -0.530147000480493 -0.712313929072766 -0.201398579825994 -0.183415712741979 -0.415240087809465 -0.24247516345946 -0.377503892146712 -1.28693409067896 2.13654553009611 1.11848526172577 0.0007364189973106 -0.476968184317479 0.748055470929473 0.958271953463067 0.0331787022953066 0.8754271334957 0.679490854185218 -1.12156249853667 -0.00157505841715694 -0.536259867619298 1.70460102472316 1.3718273538376 -0.090795973593714 -0.68597581776839 -1.60529752894556 0.389053355244872 -0.343422060220141 0.328200613193366 0.700305940782297 1.00674647878185 -0.181402113301419 0.740502908675962 0.407367900699171 -0.644965634095106 0.812799791491435 -1.71025600202804 -1.45195845040374 -0.111003371909366 2.64938926553388 0.0129720312208604 2.39170094273095 -0.275869538253803 0.832308942910414 1.00010744178034 0.529336501313471 0.972238515097849 0.297084315008207 0.304439126881954 0.882334560608121 0.783189421189652 -2.84151157350219 -2.61244443007381 -0.349089678889311 0.173410418260684 0.460945002401629 -1.9022697707056 -0.624154809043163 0.572843355540067 0.531028250293938 -0.376423847277112 0.414312058989271 -0.341020535512872 -1.42334335282224 -0.601895794788996 0.165067735148545 -0.178491491914692 0.995402986813958 -2.06989719639204 0.289872402262026 0.3230288781929 -1.4391541333462 -1.55348786234721 -0.628311220823783 -0.00839962554030527 0.0387810458677963 -1.22982526839325 -0.117165973813131 1.37863299848483 -0.0859262734694518 0.6012785378842 0.846798981382852 0.226993162821405 -0.395932462832168 0.559093734201139 0.60986396361146 0.055822353642696 0.864588540966117 -0.991656208578585
"GALNS" 0.944966059561336 -0.851538171220256 0.951914739997709 1.10346362379829 0.286112029838336 1.01929663876407 0.115212974077441 -2.05456131188228 0.169370637196053 0.0106075015616676 -1.28943902841135 1.0314591402599 1.19431242109873 -1.58258510206685 0.993554915141852 0.115195525062369 -0.672646104114845 -1.00930893477364 2.03324694439841 0.847593041165322 -1.10603579597315 0.170691352690171 0.872624322798757 0.19658676876725 0.582022366294065 0.792996652230061 0.675570144580449 -0.963026544695378 1.19066561397041 0.201976746310655 -0.0272323517138234 -1.23436257072982 0.0728628096473495 0.711119492063379 -0.682288462804888 2.28282567487591 -0.990582644630723 -0.662170620444305 -0.026893492024887 -1.4704248168482 -0.387613787642868 2.13262097490301 -0.569543349966203 -0.488718889308734 0.505113298110845 -0.172297457054486 0.337024548757345 -1.89827096985768 0.0539933074206362 -3.11537025455825 -0.11572113219761 0.0529750020180702 0.685112164584883 -1.75148715099568 -1.12135676722644 0.938904163919181 0.895459477802476 0.225013061077191 0.157862243350295 -0.289084530559487 -0.701108116569974 -0.861515335261062 -1.32312701584248 -1.24870909169648 -0.0237485561236245 0.639807530929469 -1.25689892224881 0.188242403513352 2.11825956961705 1.74380896148417 -0.54360325886037 -0.902403457379841 -1.04273690246239 -0.601847313087075 1.1077188888878 0.103869496034924 0.713813637398348 0.841690459198686 0.902740465961902 0.0482262595279099 0.949112780548221 -0.755333988383182 -0.174982308233976 0.132864924391823 -0.0679118753083573 0.022342223524566 -0.634701356638663 0.488982575376157 0.119381185309824
"LGI4" 0.0582445612949579 -0.855244204009414 1.37055153358042 2.03906038577198 -0.320310411892274 1.23101730440744 -0.0424625962488008 1.14003674674718 -1.28132511426499 -0.89961260678846 -1.31161798181967 -0.509712437732206 0.0556312811073513 -0.228788166968991 -0.0934062209447964 1.37673145529955 1.28699436709276 -2.64686785332851 0.454456298161322 0.177945534617632 -1.52554566906141 -0.538188398282997 0.737056887211971 -0.843469435196942 0.524281294568956 1.85045492370333 0.911724718891584 -1.0082789219203 -0.164732434117543 -1.46665769464839 -0.543003983345249 0.360945318979133 -0.865971159355316 -0.41087974404766 0.252757398913822 1.73553654016914 -0.285801568414768 -1.03740298048839 0.446786225842483 0.152725584357442 0.152231805963802 -0.0680190030160959 -1.04885155429018 0.638890996347961 0.41594775080736 0.546147081027762 -0.690454765130814 -0.642497732131077 -0.380862522608683 -0.225649786572217 -0.474518621202864 1.72790676126541 1.29482472976679 0.829839237119152 -1.01429328468815 -0.952049503822971 -0.471519305977319 0.54817905019439 -0.575316789437954 -1.16453284221248 1.72323782607479 1.51716661175506 1.49415028577443 0.475499720097136 0.795559997675398 -0.0248548927100476 -1.5776684550214 -1.26182972604131 1.15345939011535 0.0125513813521457 -0.173016919316376 -0.737422692585553 -0.884653112281644 0.333273315737344 0.415019574820779 -0.408586978857452 -0.896205338230852 -1.29485412634136 0.344892893973306 1.02198588931347 0.695112182464427 1.23114733599523 -2.35018565110862 0.723429417898512 1.60436407648107 -0.601870918111248 0.526827594675545 -1.52256390953879 -0.0630252533025742
"DPYS" 0.0969043616778422 -0.559654874707324 0.380867740096494 0.0931356971176137 0.692687190839741 -0.753032043494364 0.401749511936262 2.48008525663552 -0.55671250882509 -0.255995349959271 0.150067694967134 1.51967267426025 1.29355031904452 1.53730617252233 -1.65889500921147 -0.642098489738537 -1.06397321602703 -0.69229915302747 0.521514346757682 0.265391490246564 -1.79584967974904 -0.0721184079858041 -0.304924284986018 -0.653042439467823 -0.352457029751801 1.24887929142687 1.90563617979473 -0.634200422020125 0.914867802871221 -0.666499118964951 -0.714260228311455 0.340269289319339 -0.427718511858661 0.923115560900379 -0.284433114482152 1.76497210119103 -0.935090671857803 -0.152600194713781 -0.221473372674195 -0.607440039678164 -0.830922099480731 1.27016569461684 -0.68156727534396 -0.783086701614278 0.593108129408441 0.688824353839432 -0.118983842863441 0.202868016844964 -0.771359660888727 -0.214470829768899 -0.850123123499798 1.00503949014727 0.976339681681702 -1.40542134914082 -0.276093787167947 -0.902537177085717 0.3802715672171 0.104725663844286 -0.351654779328219 -0.967125142316066 1.39940611203915 2.04685512594103 0.481981675477556 1.0103621086508 0.746193323692747 -0.42063479077374 -1.69095637547977 -2.26398225919208 0.991410410640369 0.27577047112828 0.841318850000673 -0.964529667912311 -1.17501953983062 0.357433384122743 -0.413612513050254 -0.181541353242925 0.715636693252694 0.0963080099073895 -2.26398225919207 -0.318998418214669 -1.39586931065727 1.47318286354189 0.0683398195216668 -0.377218746619302 1.43788271510446 -1.49534421026822 1.60255976071729 -1.15600877747469 0.979155548954529
"CRISP3" -1.06260451217827 -0.393889241487637 -0.790394012274757 1.62079369847767 1.34308933346163 0.0161218668255782 1.03154016400297 -0.483772079752972 -0.320603169404965 -0.865813379360838 1.15683028547954 0.909552822285742 1.2296651390974 1.23676550644759 -0.226388871262897 1.23238163337758 0.396145041257562 -0.199189814360224 1.01621277231977 -1.65850575777303 0.729119234652641 0.865781943432804 -1.37006799934927 1.98408350907933 0.996323757395904 0.65642575372331 0.0751700764049773 -0.665973557235484 -0.728346919464993 0.43128756486879 -0.364104170871841 -1.12225979030687 1.91743717452597 -1.65850575777303 1.0558538500525 -0.169138903686339 0.792747776646843 -0.309059579583179 -0.849784036299233 -0.932301046182871 -1.50430454897871 -0.44900023069123 -0.869374055074295 -1.49683982048395 0.0870959087189016 -0.0131587959115629 0.0419606887008268 -1.29072597587853 -0.723139884942526 -0.380028856763842 -0.462870998485191 -0.809804751104248 -1.65850575777303 0.00677509790390505 -0.610280007622422 1.15580071470759 0.984965919767055 -0.232254877866064 -0.397921881854559 0.215334423470997 1.3969527068634 -1.65850575777303 -0.868539085287175 -0.0660958386954974 -0.59137928259281 1.89834818319959 0.0541606480393921 -1.65850575777303 -1.47238720271468 1.29898514651091 0.424016862739081 1.23351611026702 1.2007202083655 1.73077104650493 -1.29153653982198 0.904519101145407 1.44094352487591 0.137597619585935 -1.65850575777303 -1.00535751980516 -0.700433497788492 -0.0103066528480848 0.841695918804063 0.598453924423954 0.151413496999491 -0.779656717603389 -0.167324068618193 -0.289743587462571 0.789834153186042
"KBTBD11" 1.30175689486008 0.85782637994721 -1.58506634676154 -2.11725470684161 -0.307250970022957 -0.206096534854779 -0.422213508619085 -0.432031561152984 -0.800508646164453 1.75487792093245 -0.74568776220358 -0.557569868780155 -0.939762677371 -1.10302705376337 2.13431443396802 -0.199104041016585 -0.499865016833067 -0.380725447647676 -0.136055483610789 0.220246482146347 -0.663756068299722 -1.05368791862225 1.64710025884806 -0.627732486425976 -0.396364988765137 0.688808549058998 1.55167521323088 0.464236880741662 0.64073909451222 2.01299511186506 0.425578208113185 0.626081164516075 -1.2879398416371 -0.372221669700993 -0.827223538299366 -0.146762626385869 -1.7785008153213 -0.591749795385662 -0.2122890353948 1.56264637362874 2.48024930847179 -0.044195980793985 0.794232208859715 1.0409796729211 -2.90991408137279 0.878024676503198 -0.504990550265603 -0.587794919724159 0.115036240074576 0.715386376031832 0.0894292878103816 0.88233200978636 0.847447475298867 1.93173307548328 0.242894863942483 -0.971117504782344 0.394466527188378 0.2898205733445 -1.29652287407294 -1.28182088312107 0.389608737317601 1.74572527503975 0.105942168950002 0.665284255181022 0.548702574872124 -0.671141358754358 0.348173176323006 1.06397124622596 -0.237404363022692 -0.300307863854885 1.14561209335148 -1.3004936554321 -1.02205121669953 -0.0958060497040715 0.611365578723815 -0.358301730297051 0.151200868896201 -0.991777005211498 -0.273331698224104 -0.15737662185497 0.691377096666201 -0.526500540075737 -0.327154937068264 -0.979049211193987 1.00924246976468 -0.653040156612645 0.63532622988941 -1.05868383032324 -0.763221590942894
"OR51E2" -0.691192967596678 0.169966279810427 0.743103667644288 0.157041176062025 -0.637687381306695 -0.296209459386914 1.06141450507158 1.82386823540113 -0.260063182778406 0.501152270747048 -0.239415421570206 1.50294322123637 -0.261944709946268 -0.649357090344665 -0.596053011525897 1.65604714189964 -1.35592919964657 -1.00590031812749 -0.637464807459964 -0.320901687896463 -0.814579631032362 -0.8577093802198 -0.457076914522823 -1.6888568681851 -1.6888568681851 1.44875863025151 -0.296694680366403 -0.119257482109724 -1.6888568681851 0.336439426027913 -1.12798348692183 0.456696696649341 1.05829832604646 0.852698648922771 -0.879416892912865 1.20436305711638 -0.47685744734645 0.283887090470328 -1.15003105984538 0.117849432080824 0.0427261266292137 1.01347796533494 -0.999323622016071 0.616958821681849 -1.04548067885155 -0.167563172058833 -1.10220237324644 0.918888505751687 -1.15777371447768 0.658582297793726 0.121293959341284 0.960536577207382 1.30449257974125 1.40456012929629 -1.6888568681851 -0.986665269233056 -1.00054726636211 0.321677450132806 0.73351029335618 0.0942840702159355 0.885841420595993 2.21991917197521 1.30602625802125 0.869293899691871 0.675444791093408 1.4674352384725 0.851572403678753 -0.384917650916482 -0.366812395984671 0.113271366799787 -1.6888568681851 -0.271610053762865 0.103250434343276 1.64163475911048 -0.49701421333989 0.854366480737089 -0.889426464107088 -0.21571045587712 -1.6888568681851 0.737613495255565 1.07216975000928 0.37272128911957 -0.768843195387594 0.118889882781607 2.3766973843302 -1.6888568681851 -0.520384923342594 -0.692402715946418 -1.21126215286637
"RGS4" -2.37750184248786 0.955390422005017 -0.331228796677589 -0.43697414314464 1.00705745459236 -0.35223915514861 0.931217991161264 -0.692012698684856 1.16243720609034 -0.108822529922563 -1.41811342060712 -0.438829963719937 -0.218032183150878 0.83319034276056 0.358757365153387 1.35136653781508 -0.912306943374417 0.175419826172692 0.821834600281709 -0.00430513806238094 0.786451140976358 -1.59899099569951 0.610874748864827 0.523579278500792 0.560047097906265 -0.906762509365699 -0.474881922389236 -0.679704886773543 0.612240424201331 1.62107319954216 1.30507323513919 -0.842477028385556 -1.94821309569692 0.629896051563607 0.388875245867159 -0.0728101952784897 1.06858933565316 1.44435592361446 1.44854543552514 -1.12375483483414 -1.13262683741537 -0.977963532878281 0.90773790718239 -0.45252460160549 -1.87339061541954 -1.11520160440207 0.197816568365115 0.208334547219662 1.31257767239553 -0.0896587684820162 0.221196757227437 -0.891827689602529 -0.475546042084471 -0.120796867483448 -0.862412093209727 1.22517866948873 2.62608917135614 -1.13790422417168 0.651040974856259 -1.86641005454881 0.182776917618118 -1.31094638183503 -0.300133679567187 0.560220263599924 1.13897094853353 0.654687023236079 0.748365635997526 -0.196378373680584 -0.844967526392683 -1.43661265613897 -1.83706592938735 -0.756469210761255 -0.725593603366494 -0.36801697547531 0.411713599552523 -0.489336929944561 0.70448437096598 -1.15434130207882 0.59448591530267 0.618346145689525 -0.80315888150075 0.829750014518065 1.36574696926053 -0.0936191600838424 0.760457245259999 0.943887674212928 -0.961034294531443 -0.0212607598621806 1.77302302408833
"PRAMEF12" -0.0235788976418443 -0.769160838095859 0.940801965963263 -0.769160838095854 -0.769160838095854 -0.769160838095859 -0.769160838095854 3.23647873545116 -0.215677146635605 0.567585036028748 -0.769160838095854 -0.769160838095859 -0.769160838095854 0.535796398208013 0.0593056219869004 -0.769160838095854 -0.769160838095854 -0.769160838095854 -0.769160838095859 -0.769160838095854 -0.769160838095854 0.274237103854058 -0.769160838095854 -0.0239038437813083 -0.769160838095854 0.438234783081167 0.0417418749010719 -0.769160838095859 -0.769160838095854 0.318814790675889 -0.769160838095854 0.960151725342143 -0.29350204576724 0.16416858419029 0.246986135287404 3.18691174870469 -0.769160838095859 -0.769160838095859 1.29500274238735 -0.769160838095854 -0.769160838095854 0.507144560773864 -0.769160838095859 -0.110017766276649 1.55957110730213 1.81396232627041 -0.0326921589289928 1.49122245456422 -0.10245477496482 0.387402235110939 -0.769160838095859 1.63549447135508 1.17209644362723 -0.0759492602722937 -0.123510938588894 -0.769160838095854 0.653224340720183 -0.0696909539535393 -0.769160838095854 -0.769160838095854 2.13369932781044 0.575513105242493 0.985188703590934 1.76156615221276 2.0204516835191 -0.769160838095859 -0.769160838095854 -0.769160838095859 -0.769160838095854 1.15733387057277 -0.769160838095854 -0.769160838095854 -0.769160838095854 0.632750334133654 -0.769160838095859 -0.769160838095854 -0.190058486831191 0.232523504536809 -0.769160838095854 -0.769160838095854 0.419432148201051 3.02420019069162 -0.285903008455915 -0.769160838095859 -0.0913731257120557 0.283234239634295 -0.769160838095859 -0.769160838095859 -0.769160838095854
"PRAMEF19" -0.674835954936447 -0.674835954936447 0.926033517947292 -0.674835954936442 -0.674835954936442 -0.674835954936447 -0.00315801316681113 3.5817309767224 0.047823777094794 -0.674835954936442 -0.674835954936442 -0.674835954936447 0.108891575070905 -0.674835954936442 -0.674835954936442 2.07356836228439 -0.674835954936442 -0.674835954936442 -0.674835954936447 -0.674835954936442 -0.674835954936442 -0.674835954936442 -0.674835954936442 0.857123285288079 -0.674835954936442 1.33225913162282 -0.247735880248714 -0.674835954936447 -0.674835954936442 0.0744902656942126 -0.674835954936442 0.673566759776396 -0.229523554959059 1.14834196961552 0.854055888397904 3.496889370183 -0.674835954936447 -0.674835954936447 1.79897809229627 0.280853601132947 -0.674835954936442 -0.674835954936442 -0.674835954936447 0.990891891212502 0.581703307512992 1.11310924806996 0.0146470112512086 0.729006194285596 -0.674835954936442 1.03026654549042 -0.179576606426382 2.680759457217 0.195329272023783 -0.674835954936447 -0.674835954936447 -0.674835954936442 -0.674835954936442 -0.674835954936442 -0.674835954936442 -0.674835954936442 1.65429241353972 -0.674835954936447 1.73280093558024 0.935709452755039 1.28263039713099 0.559556879808986 -0.674835954936442 -0.674835954936447 -0.674835954936442 -0.183067913611637 -0.674835954936442 -0.674835954936442 -0.674835954936442 1.1302846070742 -0.674835954936447 -0.674835954936442 0.578590780831153 -0.133836561360616 -0.674835954936442 -0.0924572658459799 -0.674835954936442 2.16511904364248 -0.222409326026051 -0.674835954936447 0.40425885791426 -0.674835954936447 -0.674835954936447 -0.674835954936447 -0.674835954936442
"PRAMEF17" -0.5430517011979 -0.5430517011979 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.5430517011979 -0.543051701197892 2.77057396618028 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.5430517011979 0.755005261964031 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.5430517011979 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.543051701197892 0.612538814822531 -0.543051701197892 1.91251175673913 -0.5430517011979 -0.5430517011979 -0.543051701197892 1.14395603956991 -0.543051701197892 1.69025447469085 0.76250333112431 -0.543051701197892 1.03257900644085 2.31701517583113 -0.5430517011979 -0.5430517011979 -0.543051701197892 -0.543051701197892 -0.543051701197892 1.43597892277638 -0.5430517011979 -0.543051701197892 1.53810466585424 1.35487069063882 0.598911712072823 0.491411246482938 -0.543051701197892 1.81874115550626 -0.5430517011979 0.770851632399354 -0.5430517011979 -0.5430517011979 -0.5430517011979 -0.543051701197892 0.79679038484455 -0.543051701197892 -0.543051701197892 -0.543051701197892 2.44387271440393 -0.5430517011979 0.459675079737184 -0.543051701197892 1.573014884734 -0.5430517011979 -0.543051701197892 -0.5430517011979 -0.543051701197892 0.271444288621657 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.543051701197892 -0.5430517011979 0.780741916365702 -0.543051701197892 -0.543051701197892 3.16321740209185 0.421519126834524 -0.543051701197892 3.83922522593801 -0.543051701197892 -0.5430517011979 -0.543051701197892 -0.5430517011979 -0.5430517011979 -0.5430517011979 -0.543051701197892
